 ****************** Start US v. 1.94 at 2014-11-25 22:45:33 ******************
 
 APS: DLSR H7BA 60 pm, Nb=48, coupling 100%, LS-337, M. Borland, 10/01/2013
 energy   6.000 GeV   current 200.0 mA   sige   0.0010000
 sigx    0.0074  mm   sigy   0.0109 mm   sigx1  0.0057 mr   sigy1  0.0038 mr
 period   2.700  cm   N          86      Kx      0.000      Ky      2.282
 emin    1000.0  eV   emax  50000.0 eV   ne      10000
 d       30.000   m   xpc     0.000 mm   ypc     0.000 mm
 xps      0.000  mm   yps     0.000 mm   nxp         0      nyp         0
 mode         2       method      4      iharm       0   
 nphi        20       nalpha     40      calpha2   2.0
 nomega      64       comega    8.0      nsigma      4
 
 e1      3513.5  eV   l1      3.529  A
 ptot    8666.6   W   pd      239.5  W/mm^2
 
 
 Irradiance for   0.000 mm,  0.000 mm  @  30.000 m (ph/s/mm^2/0.1%bw):
 Integrated flux  density  7.430E+16 ph/s/mm^2
 Integrated power density      168.2 W/mm^2
 Contributing harmonics    1 to   14
 
 Energy(eV)   Irradiance          p1      p2      p3      p4
   2930.600   0.000000E+00     0.000   0.000   0.000   0.000
   2935.500   0.000000E+00     0.000   0.000   0.000   0.000
   2940.400   0.000000E+00     0.000   0.000   0.000   0.000
   2945.300   0.000000E+00     0.000   0.000   0.000   0.000
   2950.200   0.000000E+00     0.000   0.000   0.000   0.000
   2955.100   0.000000E+00     0.000   0.000   0.000   0.000
   2960.000   0.000000E+00     0.000   0.000   0.000   0.000
   2964.900   0.000000E+00     0.000   0.000   0.000   0.000
   2969.800   0.000000E+00     0.000   0.000   0.000   0.000
   2974.700   0.000000E+00     0.000   0.000   0.000   0.000
   2979.600   0.000000E+00     0.000   0.000   0.000   0.000
   2984.500   0.000000E+00     0.000   0.000   0.000   0.000
   2989.400   0.000000E+00     0.000   0.000   0.000   0.000
   2994.300   0.000000E+00     0.000   0.000   0.000   0.000
   2999.200   0.000000E+00     0.000   0.000   0.000   0.000
   3004.100   0.000000E+00     0.000   0.000   0.000   0.000
   3009.000   0.000000E+00     0.000   0.000   0.000   0.000
   3013.900   0.000000E+00     0.000   0.000   0.000   0.000
   3018.800   0.000000E+00     0.000   0.000   0.000   0.000
   3023.700   0.000000E+00     0.000   0.000   0.000   0.000
   3028.600   0.000000E+00     0.000   0.000   0.000   0.000
   3033.500   0.000000E+00     0.000   0.000   0.000   0.000
   3038.400   0.000000E+00     0.000   0.000   0.000   0.000
   3043.300   0.000000E+00     0.000   0.000   0.000   0.000
   3048.200   0.000000E+00     0.000   0.000   0.000   0.000
   3053.100   0.000000E+00     0.000   0.000   0.000   0.000
   3058.000   0.000000E+00     0.000   0.000   0.000   0.000
   3062.900   0.000000E+00     0.000   0.000   0.000   0.000
   3067.800   0.000000E+00     0.000   0.000   0.000   0.000
   3072.700   0.000000E+00     0.000   0.000   0.000   0.000
   3077.600   0.000000E+00     0.000   0.000   0.000   0.000
   3082.500   0.000000E+00     0.000   0.000   0.000   0.000
   3087.400   0.000000E+00     0.000   0.000   0.000   0.000
   3092.300   2.516533E-25     1.000   0.000   0.000   0.000
   3097.200   4.200918E-24     1.000   0.000   0.000   0.000
   3102.100   9.889156E+03     1.000   0.000   0.000   0.000
   3107.000   2.037056E+05     1.000   0.000   0.000   0.000
   3111.900   1.719841E+06     1.000   0.000   0.000   0.000
   3116.800   9.661324E+06     1.000   0.000   0.000   0.000
   3121.700   4.062201E+07     1.000   0.000   0.000   0.000
   3126.600   1.380931E+08     1.000   0.000   0.000   0.000
   3131.500   3.977806E+08     1.000   0.000   0.000   0.000
   3136.400   9.865082E+08     1.000   0.000   0.000   0.000
   3141.300   2.180749E+09     1.000   0.000   0.000   0.000
   3146.200   4.485580E+09     1.000   0.000   0.000   0.000
   3151.100   9.011935E+09     1.000   0.000   0.000   0.000
   3156.000   1.808651E+10     1.000   0.000   0.000   0.000
   3160.900   3.631909E+10     1.000   0.000   0.000   0.000
   3165.800   7.305620E+10     1.000   0.000   0.000   0.000
   3170.700   1.480407E+11     1.000   0.000   0.000   0.000
   3175.600   3.041907E+11     1.000   0.000   0.000   0.000
   3180.500   6.141653E+11     1.000   0.000   0.000   0.000
   3185.400   1.152198E+12     1.000   0.000   0.000   0.000
   3190.300   1.913110E+12     1.000   0.000   0.000   0.000
   3195.200   2.713654E+12     1.000   0.000   0.000   0.000
   3200.100   3.252067E+12     1.000   0.000   0.000   0.000
   3205.000   3.284491E+12     1.000   0.000   0.000   0.000
   3209.900   2.814736E+12     1.000   0.000   0.000   0.000
   3214.800   2.113979E+12     1.000   0.000   0.000   0.000
   3219.700   1.608675E+12     1.000   0.000   0.000   0.000
   3224.600   1.646418E+12     1.000   0.000   0.000   0.000
   3229.500   2.291144E+12     1.000   0.000   0.000   0.000
   3234.400   3.279313E+12     1.000   0.000   0.000   0.000
   3239.300   4.136232E+12     1.000   0.000   0.000   0.000
   3244.200   4.435324E+12     1.000   0.000   0.000   0.000
   3249.100   4.025630E+12     1.000   0.000   0.000   0.000
   3254.000   3.159410E+12     1.000   0.000   0.000   0.000
   3258.900   2.360692E+12     1.000   0.000   0.000   0.000
   3263.800   2.156458E+12     1.000   0.000   0.000   0.000
   3268.700   2.802595E+12     1.000   0.000   0.000   0.000
   3273.600   4.077285E+12     1.000   0.000   0.000   0.000
   3278.500   5.409476E+12     1.000   0.000   0.000   0.000
   3283.400   6.152033E+12     1.000   0.000   0.000   0.000
   3288.300   5.927591E+12     1.000   0.000   0.000   0.000
   3293.200   4.902293E+12     1.000   0.000   0.000   0.000
   3298.100   3.700937E+12     1.000   0.000   0.000   0.000
   3303.000   3.119482E+12     1.000   0.000   0.000   0.000
   3307.900   3.689808E+12     1.000   0.000   0.000   0.000
   3312.800   5.348801E+12     1.000   0.000   0.000   0.000
   3317.700   7.418990E+12     1.000   0.000   0.000   0.000
   3322.600   8.930031E+12     1.000   0.000   0.000   0.000
   3327.500   9.159118E+12     1.000   0.000   0.000   0.000
   3332.400   8.019195E+12     1.000   0.000   0.000   0.000
   3337.300   6.253277E+12     1.000   0.000   0.000   0.000
   3342.200   5.043208E+12     1.000   0.000   0.000   0.000
   3347.100   5.427692E+12     1.000   0.000   0.000   0.000
   3352.000   7.658081E+12     1.000   0.000   0.000   0.000
   3356.900   1.102043E+13     1.000   0.000   0.000   0.000
   3361.800   1.405023E+13     1.000   0.000   0.000   0.000
   3366.700   1.533971E+13     1.000   0.000   0.000   0.000
   3371.600   1.430532E+13     1.000   0.000   0.000   0.000
   3376.500   1.172838E+13     1.000   0.000   0.000   0.000
   3381.400   9.424845E+12     1.000   0.000   0.000   0.000
   3386.300   9.434602E+12     1.000   0.000   0.000   0.000
   3391.200   1.281380E+13     1.000   0.000   0.000   0.000
   3396.100   1.896611E+13     1.000   0.000   0.000   0.000
   3401.000   2.561069E+13     1.000   0.000   0.000   0.000
   3405.900   2.991060E+13     1.000   0.000   0.000   0.000
   3410.800   2.999785E+13     1.000   0.000   0.000   0.000
   3415.700   2.636405E+13     1.000   0.000   0.000   0.000
   3420.600   2.215187E+13     1.000   0.000   0.000   0.000
   3425.500   2.188401E+13     1.000   0.000   0.000   0.000
   3430.400   2.939222E+13     1.000   0.000   0.000   0.000
   3435.300   4.512134E+13     1.000   0.000   0.000   0.000
   3440.200   6.547764E+13     1.000   0.000   0.000   0.000
   3445.100   8.391410E+13     1.000   0.000   0.000   0.000
   3450.000   9.450881E+13     1.000   0.000   0.000   0.000
   3454.900   9.694292E+13     1.000   0.000   0.000   0.000
   3459.800   1.001922E+14     1.000   0.000   0.000   0.000
   3464.700   1.239300E+14     1.000   0.000   0.000   0.000
   3469.600   1.946493E+14     1.000   0.000   0.000   0.000
   3474.500   3.376807E+14     1.000   0.000   0.000   0.000
   3479.400   5.679892E+14     1.000   0.000   0.000   0.000
   3484.300   8.817781E+14     1.000   0.000   0.000   0.000
   3489.200   1.250715E+15     1.000   0.000   0.000   0.000
   3494.100   1.625114E+15     1.000   0.000   0.000   0.000
   3499.000   1.944643E+15     1.000   0.000   0.000   0.000
   3503.900   2.151686E+15     1.000   0.000   0.000   0.000
   3508.800   2.204812E+15     1.000   0.000   0.000   0.000
   3513.700   2.092856E+15     1.000   0.000   0.000   0.000
   3518.600   1.837017E+15     1.000   0.000   0.000   0.000
   3523.500   1.484010E+15     1.000   0.000   0.000   0.000
   3528.400   1.094670E+15     1.000   0.000   0.000   0.000
   3533.300   7.290007E+14     1.000   0.000   0.000   0.000
   3538.200   4.333701E+14     1.000   0.000   0.000   0.000
   3543.100   2.295001E+14     1.000   0.000   0.000   0.000
   3548.000   1.154120E+14     1.000   0.000   0.000   0.000
   3552.900   7.101028E+13     1.000   0.000   0.000   0.000
   3557.800   6.766842E+13     1.000   0.000   0.000   0.000
   3562.700   7.812939E+13     1.000   0.000   0.000   0.000
   3567.600   8.368161E+13     1.000   0.000   0.000   0.000
   3572.500   7.683919E+13     1.000   0.000   0.000   0.000
   3577.400   5.995577E+13     1.000   0.000   0.000   0.000
   3582.300   4.036413E+13     1.000   0.000   0.000   0.000
   3587.200   2.534892E+13     1.000   0.000   0.000   0.000
   3592.100   1.869317E+13     1.000   0.000   0.000   0.000
   3597.000   1.970578E+13     1.000   0.000   0.000   0.000
   3601.900   2.450748E+13     1.000   0.000   0.000   0.000
   3606.800   2.848831E+13     1.000   0.000   0.000   0.000
   3611.700   2.859148E+13     1.000   0.000   0.000   0.000
   3616.600   2.442634E+13     1.000   0.000   0.000   0.000
   3621.500   1.792298E+13     1.000   0.000   0.000   0.000
   3626.400   1.195684E+13     1.000   0.000   0.000   0.000
   3631.300   8.753540E+12     1.000   0.000   0.000   0.000
   3636.200   8.867557E+12     1.000   0.000   0.000   0.000
   3641.100   1.118105E+13     1.000   0.000   0.000   0.000
   3646.000   1.370546E+13     1.000   0.000   0.000   0.000
   3650.900   1.468988E+13     1.000   0.000   0.000   0.000
   3655.800   1.345122E+13     1.000   0.000   0.000   0.000
   3660.700   1.056090E+13     1.000   0.000   0.000   0.000
   3665.600   7.384894E+12     1.000   0.000   0.000   0.000
   3670.500   5.289508E+12     1.000   0.000   0.000   0.000
   3675.400   4.949021E+12     1.000   0.000   0.000   0.000
   3680.300   6.086305E+12     1.000   0.000   0.000   0.000
   3685.200   7.723278E+12     1.000   0.000   0.000   0.000
   3690.100   8.755789E+12     1.000   0.000   0.000   0.000
   3695.000   8.527316E+12     1.000   0.000   0.000   0.000
   3699.900   7.113027E+12     1.000   0.000   0.000   0.000
   3704.800   5.202417E+12     1.000   0.000   0.000   0.000
   3709.700   3.682212E+12     1.000   0.000   0.000   0.000
   3714.600   3.161481E+12     1.000   0.000   0.000   0.000
   3719.500   3.685414E+12     1.000   0.000   0.000   0.000
   3724.400   4.764733E+12     1.000   0.000   0.000   0.000
   3729.300   5.674794E+12     1.000   0.000   0.000   0.000
   3734.200   5.850141E+12     1.000   0.000   0.000   0.000
   3739.100   5.167988E+12     1.000   0.000   0.000   0.000
   3744.000   3.966234E+12     1.000   0.000   0.000   0.000
   3748.900   2.827403E+12     1.000   0.000   0.000   0.000
   3753.800   2.256208E+12     1.000   0.000   0.000   0.000
   3758.700   2.425615E+12     1.000   0.000   0.000   0.000
   3763.600   3.115124E+12     1.000   0.000   0.000   0.000
   3768.500   3.856370E+12     1.000   0.000   0.000   0.000
   3773.400   4.194310E+12     1.000   0.000   0.000   0.000
   3778.300   3.921144E+12     1.000   0.000   0.000   0.000
   3783.200   3.165364E+12     1.000   0.000   0.000   0.000
   3788.100   2.302718E+12     1.000   0.000   0.000   0.000
   3793.000   1.742785E+12     1.000   0.000   0.000   0.000
   3797.900   1.705186E+12     1.000   0.000   0.000   0.000
   3802.800   2.123257E+12     1.000   0.000   0.000   0.000
   3807.700   2.698900E+12     1.000   0.000   0.000   0.000
   3812.600   3.071198E+12     1.000   0.000   0.000   0.000
   3817.500   3.003316E+12     1.000   0.000   0.000   0.000
   3822.400   2.488005E+12     1.000   0.000   0.000   0.000
   3827.300   1.726280E+12     1.000   0.000   0.000   0.000
   3832.200   9.887816E+11     1.000   0.000   0.000   0.000
   3837.100   4.574725E+11     1.000   0.000   0.000   0.000
   3842.000   1.661168E+11     1.000   0.000   0.000   0.000
   3846.900   4.545251E+10     1.000   0.000   0.000   0.000
   3851.800   8.802186E+09     1.000   0.000   0.000   0.000
   3856.700   1.052198E+09     1.000   0.000   0.000   0.000
   3861.600   5.110257E+07     1.000   0.000   0.000   0.000
   3866.500   0.000000E+00     0.000   0.000   0.000   0.000
   3871.400   0.000000E+00     0.000   0.000   0.000   0.000
   3876.300   0.000000E+00     0.000   0.000   0.000   0.000
   3881.200   0.000000E+00     0.000   0.000   0.000   0.000
   3886.100   0.000000E+00     0.000   0.000   0.000   0.000
   3891.000   0.000000E+00     0.000   0.000   0.000   0.000
   3895.900   0.000000E+00     0.000   0.000   0.000   0.000
   3900.800   0.000000E+00     0.000   0.000   0.000   0.000
   3905.700   0.000000E+00     0.000   0.000   0.000   0.000
   3910.600   0.000000E+00     0.000   0.000   0.000   0.000
   3915.500   0.000000E+00     0.000   0.000   0.000   0.000
   3920.400   0.000000E+00     0.000   0.000   0.000   0.000
   3925.300   0.000000E+00     0.000   0.000   0.000   0.000
   3930.200   0.000000E+00     0.000   0.000   0.000   0.000
   3935.100   0.000000E+00     0.000   0.000   0.000   0.000
   3940.000   0.000000E+00     0.000   0.000   0.000   0.000
   3944.900   0.000000E+00     0.000   0.000   0.000   0.000
   3949.800   0.000000E+00     0.000   0.000   0.000   0.000
   3954.700   0.000000E+00     0.000   0.000   0.000   0.000
   3959.600   0.000000E+00     0.000   0.000   0.000   0.000
   3964.500   0.000000E+00     0.000   0.000   0.000   0.000
   3969.400   0.000000E+00     0.000   0.000   0.000   0.000
   3974.300   0.000000E+00     0.000   0.000   0.000   0.000
   3979.200   0.000000E+00     0.000   0.000   0.000   0.000
   3984.100   0.000000E+00     0.000   0.000   0.000   0.000
   3989.000   0.000000E+00     0.000   0.000   0.000   0.000
   3993.900   0.000000E+00     0.000   0.000   0.000   0.000
   3998.800   0.000000E+00     0.000   0.000   0.000   0.000
   4003.700   0.000000E+00     0.000   0.000   0.000   0.000
   4008.600   0.000000E+00     0.000   0.000   0.000   0.000
   4013.500   0.000000E+00     0.000   0.000   0.000   0.000
   4018.400   0.000000E+00     0.000   0.000   0.000   0.000
   4023.300   0.000000E+00     0.000   0.000   0.000   0.000
   4028.200   0.000000E+00     0.000   0.000   0.000   0.000
   4033.100   0.000000E+00     0.000   0.000   0.000   0.000
   4038.000   0.000000E+00     0.000   0.000   0.000   0.000
   4042.900   0.000000E+00     0.000   0.000   0.000   0.000
   4047.800   0.000000E+00     0.000   0.000   0.000   0.000
   4052.700   0.000000E+00     0.000   0.000   0.000   0.000
   4057.600   0.000000E+00     0.000   0.000   0.000   0.000
   4062.500   0.000000E+00     0.000   0.000   0.000   0.000
   4067.400   0.000000E+00     0.000   0.000   0.000   0.000
   4072.300   0.000000E+00     0.000   0.000   0.000   0.000
   4077.200   0.000000E+00     0.000   0.000   0.000   0.000
   4082.100   0.000000E+00     0.000   0.000   0.000   0.000
   4087.000   0.000000E+00     0.000   0.000   0.000   0.000
   4091.900   0.000000E+00     0.000   0.000   0.000   0.000
   4096.800   0.000000E+00     0.000   0.000   0.000   0.000
   4101.700   0.000000E+00     0.000   0.000   0.000   0.000
   4106.600   0.000000E+00     0.000   0.000   0.000   0.000
   4111.500   0.000000E+00     0.000   0.000   0.000   0.000
   4116.400   0.000000E+00     0.000   0.000   0.000   0.000
   4121.300   0.000000E+00     0.000   0.000   0.000   0.000
   4126.200   0.000000E+00     0.000   0.000   0.000   0.000
   4131.100   0.000000E+00     0.000   0.000   0.000   0.000
   4136.000   0.000000E+00     0.000   0.000   0.000   0.000
   4140.900   0.000000E+00     0.000   0.000   0.000   0.000
   4145.800   0.000000E+00     0.000   0.000   0.000   0.000
   4150.700   0.000000E+00     0.000   0.000   0.000   0.000
   4155.600   0.000000E+00     0.000   0.000   0.000   0.000
   4160.500   0.000000E+00     0.000   0.000   0.000   0.000
   4165.400   0.000000E+00     0.000   0.000   0.000   0.000
   4170.300   0.000000E+00     0.000   0.000   0.000   0.000
   4175.200   0.000000E+00     0.000   0.000   0.000   0.000
   4180.100   0.000000E+00     0.000   0.000   0.000   0.000
   4185.000   0.000000E+00     0.000   0.000   0.000   0.000
   4189.900   0.000000E+00     0.000   0.000   0.000   0.000
   4194.800   0.000000E+00     0.000   0.000   0.000   0.000
   4199.700   0.000000E+00     0.000   0.000   0.000   0.000
   4204.600   0.000000E+00     0.000   0.000   0.000   0.000
   4209.500   0.000000E+00     0.000   0.000   0.000   0.000
   4214.400   0.000000E+00     0.000   0.000   0.000   0.000
   4219.300   0.000000E+00     0.000   0.000   0.000   0.000
   4224.200   0.000000E+00     0.000   0.000   0.000   0.000
   4229.100   0.000000E+00     0.000   0.000   0.000   0.000
   4234.000   0.000000E+00     0.000   0.000   0.000   0.000
   4238.900   0.000000E+00     0.000   0.000   0.000   0.000
   4243.800   0.000000E+00     0.000   0.000   0.000   0.000
   4248.700   0.000000E+00     0.000   0.000   0.000   0.000
   4253.600   0.000000E+00     0.000   0.000   0.000   0.000
   4258.500   0.000000E+00     0.000   0.000   0.000   0.000
   4263.400   0.000000E+00     0.000   0.000   0.000   0.000
   4268.300   0.000000E+00     0.000   0.000   0.000   0.000
   4273.200   0.000000E+00     0.000   0.000   0.000   0.000
   4278.100   0.000000E+00     0.000   0.000   0.000   0.000
   4283.000   0.000000E+00     0.000   0.000   0.000   0.000
   4287.900   0.000000E+00     0.000   0.000   0.000   0.000
   4292.800   0.000000E+00     0.000   0.000   0.000   0.000
   4297.700   0.000000E+00     0.000   0.000   0.000   0.000
   4302.600   0.000000E+00     0.000   0.000   0.000   0.000
   4307.500   0.000000E+00     0.000   0.000   0.000   0.000
   4312.400   0.000000E+00     0.000   0.000   0.000   0.000
   4317.300   0.000000E+00     0.000   0.000   0.000   0.000
   4322.200   0.000000E+00     0.000   0.000   0.000   0.000
   4327.100   0.000000E+00     0.000   0.000   0.000   0.000
   4332.000   0.000000E+00     0.000   0.000   0.000   0.000
   4336.900   0.000000E+00     0.000   0.000   0.000   0.000
   4341.800   0.000000E+00     0.000   0.000   0.000   0.000
   4346.700   0.000000E+00     0.000   0.000   0.000   0.000
   4351.600   0.000000E+00     0.000   0.000   0.000   0.000
   4356.500   0.000000E+00     0.000   0.000   0.000   0.000
   4361.400   0.000000E+00     0.000   0.000   0.000   0.000
   4366.300   0.000000E+00     0.000   0.000   0.000   0.000
   4371.200   0.000000E+00     0.000   0.000   0.000   0.000
   4376.100   0.000000E+00     0.000   0.000   0.000   0.000
   4381.000   0.000000E+00     0.000   0.000   0.000   0.000
   4385.900   0.000000E+00     0.000   0.000   0.000   0.000
   4390.800   0.000000E+00     0.000   0.000   0.000   0.000
   4395.700   0.000000E+00     0.000   0.000   0.000   0.000
   4400.600   0.000000E+00     0.000   0.000   0.000   0.000
   4405.500   0.000000E+00     0.000   0.000   0.000   0.000
   4410.400   0.000000E+00     0.000   0.000   0.000   0.000
   4415.300   0.000000E+00     0.000   0.000   0.000   0.000
   4420.200   0.000000E+00     0.000   0.000   0.000   0.000
   4425.100   0.000000E+00     0.000   0.000   0.000   0.000
   4430.000   0.000000E+00     0.000   0.000   0.000   0.000
   4434.900   0.000000E+00     0.000   0.000   0.000   0.000
   4439.800   0.000000E+00     0.000   0.000   0.000   0.000
   4444.700   0.000000E+00     0.000   0.000   0.000   0.000
   4449.600   0.000000E+00     0.000   0.000   0.000   0.000
   4454.500   0.000000E+00     0.000   0.000   0.000   0.000
   4459.400   0.000000E+00     0.000   0.000   0.000   0.000
   4464.300   0.000000E+00     0.000   0.000   0.000   0.000
   4469.200   0.000000E+00     0.000   0.000   0.000   0.000
   4474.100   0.000000E+00     0.000   0.000   0.000   0.000
   4479.000   0.000000E+00     0.000   0.000   0.000   0.000
   4483.900   0.000000E+00     0.000   0.000   0.000   0.000
   4488.800   0.000000E+00     0.000   0.000   0.000   0.000
   4493.700   0.000000E+00     0.000   0.000   0.000   0.000
   4498.600   0.000000E+00     0.000   0.000   0.000   0.000
   4503.500   0.000000E+00     0.000   0.000   0.000   0.000
   4508.400   0.000000E+00     0.000   0.000   0.000   0.000
   4513.300   0.000000E+00     0.000   0.000   0.000   0.000
   4518.200   0.000000E+00     0.000   0.000   0.000   0.000
   4523.100   0.000000E+00     0.000   0.000   0.000   0.000
   4528.000   0.000000E+00     0.000   0.000   0.000   0.000
   4532.900   0.000000E+00     0.000   0.000   0.000   0.000
   4537.800   0.000000E+00     0.000   0.000   0.000   0.000
   4542.700   0.000000E+00     0.000   0.000   0.000   0.000
   4547.600   0.000000E+00     0.000   0.000   0.000   0.000
   4552.500   0.000000E+00     0.000   0.000   0.000   0.000
   4557.400   0.000000E+00     0.000   0.000   0.000   0.000
   4562.300   0.000000E+00     0.000   0.000   0.000   0.000
   4567.200   0.000000E+00     0.000   0.000   0.000   0.000
   4572.100   0.000000E+00     0.000   0.000   0.000   0.000
